geo_point_2d;Geo Shape;nom_point;transposée;annee;jours;periode_dans_la_journee;comptage
43.5925556314,1.43498414343;"{""type"": ""Point"", ""coordinates"": [1.434984143431804, 43.59255563139241]}";Fer a cheval;semaine_matin_2001;2001;semaine;matin;0
43.5925556314,1.43498414343;"{""type"": ""Point"", ""coordinates"": [1.434984143431804, 43.59255563139241]}";Fer a cheval;samedi_journee_2012;2012;samedi;journee;158
43.5925556314,1.43498414343;"{""type"": ""Point"", ""coordinates"": [1.434984143431804, 43.59255563139241]}";Fer a cheval;semaine_midi_2013;2013;semaine;midi;0
43.5925556314,1.43498414343;"{""type"": ""Point"", ""coordinates"": [1.434984143431804, 43.59255563139241]}";Fer a cheval;semaine_midi_2012;2012;semaine;midi;106
43.5925556314,1.43498414343;"{""type"": ""Point"", ""coordinates"": [1.434984143431804, 43.59255563139241]}";Fer a cheval;samedi_midi_2008;2008;samedi;midi;0
43.5925556314,1.43498414343;"{""type"": ""Point"", ""coordinates"": [1.434984143431804, 43.59255563139241]}";Fer a cheval;semaine_matin_2014;2014;semaine;matin;251
43.5925556314,1.43498414343;"{""type"": ""Point"", ""coordinates"": [1.434984143431804, 43.59255563139241]}";Fer a cheval;samedi_midi_1998;1998;samedi;midi;0
43.5925556314,1.43498414343;"{""type"": ""Point"", ""coordinates"": [1.434984143431804, 43.59255563139241]}";Fer a cheval;semaine_soir_2016;2016;semaine;soir;366
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;samedi_midi_2014;2014;samedi;midi;125
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;semaine_journee_2016;2016;semaine;journee;218
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;semaine_journee_1998;1998;semaine;journee;0
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;samedi_midi_2001;2001;samedi;midi;0
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;semaine_matin_2016;2016;semaine;matin;258
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;samedi_soir_2001;2001;samedi;soir;0
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;samedi_soir_2006;2006;samedi;soir;0
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;samedi_midi_1998;1998;samedi;midi;0
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;samedi_journee_1998;1998;samedi;journee;0
43.5969597802,1.45576722272;"{""type"": ""Point"", ""coordinates"": [1.455767222719095, 43.59695978019921]}";Sabatier;samedi_soir_2008;2008;samedi;soir;0
43.587694561,1.46012169871;"{""type"": ""Point"", ""coordinates"": [1.460121698712141, 43.58769456104727]}";Pont des Demoiselles;semaine_journee_2016;2016;semaine;journee;321
43.587694561,1.46012169871;"{""type"": ""Point"", ""coordinates"": [1.460121698712141, 43.58769456104727]}";Pont des Demoiselles;semaine_matin_2006;2006;semaine;matin;0
43.587694561,1.46012169871;"{""type"": ""Point"", ""coordinates"": [1.460121698712141, 43.58769456104727]}";Pont des Demoiselles;semaine_matin_2012;2012;semaine;matin;0
43.587694561,1.46012169871;"{""type"": ""Point"", ""coordinates"": [1.460121698712141, 43.58769456104727]}";Pont des Demoiselles;samedi_midi_2006;2006;samedi;midi;0
43.587694561,1.46012169871;"{""type"": ""Point"", ""coordinates"": [1.460121698712141, 43.58769456104727]}";Pont des Demoiselles;semaine_midi_2019;2019;semaine;midi;179
43.587694561,1.46012169871;"{""type"": ""Point"", ""coordinates"": [1.460121698712141, 43.58769456104727]}";Pont des Demoiselles;samedi_midi_2012;2012;samedi;midi;0
43.587694561,1.46012169871;"{""type"": ""Point"", ""coordinates"": [1.460121698712141, 43.58769456104727]}";Pont des Demoiselles;semaine_matin_2014;2014;semaine;matin;0
43.587694561,1.46012169871;"{""type"": ""Point"", ""coordinates"": [1.460121698712141, 43.58769456104727]}";Pont des Demoiselles;semaine_midi_2001;2001;semaine;midi;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_midi_2008;2008;semaine;midi;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_journee_2012;2012;semaine;journee;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;samedi_soir_2012;2012;samedi;soir;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_soir_1998;1998;semaine;soir;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;samedi_midi_2010;2010;samedi;midi;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;samedi_midi_2006;2006;samedi;midi;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_midi_2019;2019;semaine;midi;63
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_midi_2018;2018;semaine;midi;67
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_midi_2012;2012;semaine;midi;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_midi_2017;2017;semaine;midi;75
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_matin_2018;2018;semaine;matin;101
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_matin_2017;2017;semaine;matin;125
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_midi_2001;2001;semaine;midi;0
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_matin_2013;2013;semaine;matin;95
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;semaine_journee_2013;2013;semaine;journee;87
43.5705306686,1.46397544191;"{""type"": ""Point"", ""coordinates"": [1.463975441910346, 43.570530668601]}";Av Rangueil - Maraicher;samedi_midi_1998;1998;samedi;midi;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_midi_2008;2008;semaine;midi;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_soir_2008;2008;semaine;soir;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_matin_2006;2006;semaine;matin;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;samedi_soir_2013;2013;samedi;soir;376
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_matin_2012;2012;semaine;matin;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_journee_2006;2006;semaine;journee;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_midi_2012;2012;semaine;midi;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_midi_2016;2016;semaine;midi;150
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_matin_2019;2019;semaine;matin;375
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_journee_2001;2001;semaine;journee;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;samedi_journee_2001;2001;samedi;journee;0
43.5816571387,1.4626053277;"{""type"": ""Point"", ""coordinates"": [1.462605327695788, 43.581657138667794]}";Bd de la Marne -Bedouce;semaine_soir_2018;2018;semaine;soir;466
43.5731013765,1.49319965156;"{""type"": ""Point"", ""coordinates"": [1.493199651556546, 43.573101376521244]}";Revel - Daurat;semaine_midi_2008;2008;semaine;midi;0
43.5731013765,1.49319965156;"{""type"": ""Point"", ""coordinates"": [1.493199651556546, 43.573101376521244]}";Revel - Daurat;semaine_midi_2006;2006;semaine;midi;0
43.5731013765,1.49319965156;"{""type"": ""Point"", ""coordinates"": [1.493199651556546, 43.573101376521244]}";Revel - Daurat;samedi_midi_2014;2014;samedi;midi;0
43.5731013765,1.49319965156;"{""type"": ""Point"", ""coordinates"": [1.493199651556546, 43.573101376521244]}";Revel - Daurat;semaine_journee_2016;2016;semaine;journee;65
43.5731013765,1.49319965156;"{""type"": ""Point"", ""coordinates"": [1.493199651556546, 43.573101376521244]}";Revel - Daurat;samedi_soir_2010;2010;samedi;soir;0
43.5731013765,1.49319965156;"{""type"": ""Point"", ""coordinates"": [1.493199651556546, 43.573101376521244]}";Revel - Daurat;semaine_matin_2012;2012;semaine;matin;0
43.5731013765,1.49319965156;"{""type"": ""Point"", ""coordinates"": [1.493199651556546, 43.573101376521244]}";Revel - Daurat;samedi_midi_2010;2010;samedi;midi;0
